User_ID (FK),Type_user,MainCluster_ID,MainCluster_Description
74797,free,3,Need Attention
74922,free,3,Need Attention
75074,free,3,Need Attention
75075,free,3,Need Attention
75101,free,3,Need Attention
75137,free,3,Need Attention
75520,free,3,Need Attention
75547,free,3,Need Attention
75618,free,3,Need Attention
75619,free,3,Need Attention
75892,free,3,Need Attention
76002,free,3,Need Attention
76074,free,3,Need Attention
76856,free,3,Need Attention
76985,free,3,Need Attention
77383,free,3,Need Attention
77449,free,3,Need Attention
77585,free,3,Need Attention
77635,free,3,Need Attention
77745,free,3,Need Attention
77831,free,3,Need Attention
78023,free,3,Need Attention
78354,free,3,Need Attention
78453,free,3,Need Attention
78676,free,3,Need Attention
78827,free,3,Need Attention
79057,free,3,Need Attention
79636,free,3,Need Attention
79695,free,3,Need Attention
79824,free,3,Need Attention
80040,free,3,Need Attention
80151,free,3,Need Attention
80283,free,3,Need Attention
80367,free,3,Need Attention
80719,free,3,Need Attention
81061,free,3,Need Attention
81226,free,3,Need Attention
81679,free,3,Need Attention
82093,free,3,Need Attention
82138,free,3,Need Attention
82447,free,3,Need Attention
82853,free,3,Need Attention
83280,free,3,Need Attention
83594,free,3,Need Attention
83702,free,3,Need Attention
83741,free,3,Need Attention
41669,free,6,"New Users, Engaging Listeners"
46533,free,6,"New Users, Engaging Listeners"
47175,free,6,"New Users, Engaging Listeners"
47360,free,6,"New Users, Engaging Listeners"
49083,free,6,"New Users, Engaging Listeners"
51438,free,6,"New Users, Engaging Listeners"
53013,free,6,"New Users, Engaging Listeners"
56558,free,6,"New Users, Engaging Listeners"
58581,free,6,"New Users, Engaging Listeners"
61278,free,6,"New Users, Engaging Listeners"
65516,free,6,"New Users, Engaging Listeners"
66023,free,6,"New Users, Engaging Listeners"
66258,free,6,"New Users, Engaging Listeners"
66522,free,6,"New Users, Engaging Listeners"
66772,free,6,"New Users, Engaging Listeners"
66924,free,6,"New Users, Engaging Listeners"
67303,free,6,"New Users, Engaging Listeners"
67561,free,6,"New Users, Engaging Listeners"
68028,free,6,"New Users, Engaging Listeners"
68635,free,6,"New Users, Engaging Listeners"
69135,free,6,"New Users, Engaging Listeners"
69376,free,6,"New Users, Engaging Listeners"
69412,free,6,"New Users, Engaging Listeners"
69806,free,6,"New Users, Engaging Listeners"
70244,free,6,"New Users, Engaging Listeners"
70404,free,6,"New Users, Engaging Listeners"
70615,free,6,"New Users, Engaging Listeners"
71725,free,6,"New Users, Engaging Listeners"
71767,free,6,"New Users, Engaging Listeners"
71919,free,6,"New Users, Engaging Listeners"
72312,free,6,"New Users, Engaging Listeners"
72678,free,6,"New Users, Engaging Listeners"
74114,free,6,"New Users, Engaging Listeners"
74250,free,6,"New Users, Engaging Listeners"
74307,free,6,"New Users, Engaging Listeners"
74653,free,6,"New Users, Engaging Listeners"
74818,free,6,"New Users, Engaging Listeners"
75057,free,6,"New Users, Engaging Listeners"
75704,free,6,"New Users, Engaging Listeners"
75826,free,6,"New Users, Engaging Listeners"
76083,free,6,"New Users, Engaging Listeners"
76385,free,6,"New Users, Engaging Listeners"
77139,free,6,"New Users, Engaging Listeners"
77301,free,6,"New Users, Engaging Listeners"
77621,free,6,"New Users, Engaging Listeners"
77658,free,6,"New Users, Engaging Listeners"
77850,free,6,"New Users, Engaging Listeners"
78190,free,6,"New Users, Engaging Listeners"
78436,free,6,"New Users, Engaging Listeners"
78839,free,6,"New Users, Engaging Listeners"
79360,free,6,"New Users, Engaging Listeners"
80076,free,6,"New Users, Engaging Listeners"
80260,free,6,"New Users, Engaging Listeners"
80415,free,6,"New Users, Engaging Listeners"
80686,free,6,"New Users, Engaging Listeners"
80711,free,6,"New Users, Engaging Listeners"
80844,free,6,"New Users, Engaging Listeners"
80974,free,6,"New Users, Engaging Listeners"
81007,free,6,"New Users, Engaging Listeners"
81220,free,6,"New Users, Engaging Listeners"
81223,free,6,"New Users, Engaging Listeners"
81288,free,6,"New Users, Engaging Listeners"
81291,free,6,"New Users, Engaging Listeners"
81366,free,6,"New Users, Engaging Listeners"
81414,free,6,"New Users, Engaging Listeners"
81608,free,6,"New Users, Engaging Listeners"
81745,free,6,"New Users, Engaging Listeners"
81817,free,6,"New Users, Engaging Listeners"
81860,free,6,"New Users, Engaging Listeners"
81874,free,6,"New Users, Engaging Listeners"
82055,free,6,"New Users, Engaging Listeners"
82244,free,6,"New Users, Engaging Listeners"
82298,free,6,"New Users, Engaging Listeners"
82585,free,6,"New Users, Engaging Listeners"
82765,free,6,"New Users, Engaging Listeners"
82781,free,6,"New Users, Engaging Listeners"
83142,free,6,"New Users, Engaging Listeners"
83277,free,6,"New Users, Engaging Listeners"
83327,free,6,"New Users, Engaging Listeners"
83784,free,6,"New Users, Engaging Listeners"
83787,free,6,"New Users, Engaging Listeners"
83900,free,6,"New Users, Engaging Listeners"
84237,free,6,"New Users, Engaging Listeners"
84518,free,6,"New Users, Engaging Listeners"
84564,free,6,"New Users, Engaging Listeners"
84571,free,6,"New Users, Engaging Listeners"
84786,free,6,"New Users, Engaging Listeners"
84940,free,6,"New Users, Engaging Listeners"
85074,free,6,"New Users, Engaging Listeners"
85125,free,6,"New Users, Engaging Listeners"
85164,free,6,"New Users, Engaging Listeners"
85310,free,6,"New Users, Engaging Listeners"
85509,free,6,"New Users, Engaging Listeners"
85606,free,6,"New Users, Engaging Listeners"
86547,free,6,"New Users, Engaging Listeners"
86662,free,6,"New Users, Engaging Listeners"
86942,free,6,"New Users, Engaging Listeners"
87024,free,6,"New Users, Engaging Listeners"
87161,free,6,"New Users, Engaging Listeners"
87356,free,6,"New Users, Engaging Listeners"
87484,free,6,"New Users, Engaging Listeners"
87700,free,6,"New Users, Engaging Listeners"
87767,free,6,"New Users, Engaging Listeners"
88222,free,6,"New Users, Engaging Listeners"
88284,free,6,"New Users, Engaging Listeners"
88311,free,6,"New Users, Engaging Listeners"
88418,free,6,"New Users, Engaging Listeners"
88440,free,6,"New Users, Engaging Listeners"
88939,free,6,"New Users, Engaging Listeners"
89107,free,6,"New Users, Engaging Listeners"
89631,free,6,"New Users, Engaging Listeners"
89647,free,6,"New Users, Engaging Listeners"
89860,free,6,"New Users, Engaging Listeners"
89906,free,6,"New Users, Engaging Listeners"
90320,free,6,"New Users, Engaging Listeners"
90404,free,6,"New Users, Engaging Listeners"
90539,free,6,"New Users, Engaging Listeners"
90786,free,6,"New Users, Engaging Listeners"
90858,free,6,"New Users, Engaging Listeners"
90893,free,6,"New Users, Engaging Listeners"
91216,free,6,"New Users, Engaging Listeners"
91329,free,6,"New Users, Engaging Listeners"
91348,free,6,"New Users, Engaging Listeners"
91412,free,6,"New Users, Engaging Listeners"
91430,free,6,"New Users, Engaging Listeners"
91520,free,6,"New Users, Engaging Listeners"
91754,free,6,"New Users, Engaging Listeners"
92105,free,6,"New Users, Engaging Listeners"
92262,free,6,"New Users, Engaging Listeners"
92287,free,6,"New Users, Engaging Listeners"
92299,free,6,"New Users, Engaging Listeners"
92393,free,6,"New Users, Engaging Listeners"
92746,free,6,"New Users, Engaging Listeners"
92752,free,6,"New Users, Engaging Listeners"
92811,free,6,"New Users, Engaging Listeners"
93094,free,6,"New Users, Engaging Listeners"
93476,free,6,"New Users, Engaging Listeners"
93579,free,6,"New Users, Engaging Listeners"
93676,free,6,"New Users, Engaging Listeners"
93748,free,6,"New Users, Engaging Listeners"
93820,free,6,"New Users, Engaging Listeners"
93844,free,6,"New Users, Engaging Listeners"
93895,free,6,"New Users, Engaging Listeners"
93960,free,6,"New Users, Engaging Listeners"
94114,free,6,"New Users, Engaging Listeners"
94126,free,6,"New Users, Engaging Listeners"
94209,free,6,"New Users, Engaging Listeners"
94287,free,6,"New Users, Engaging Listeners"
94312,free,6,"New Users, Engaging Listeners"
94690,free,6,"New Users, Engaging Listeners"
94787,free,6,"New Users, Engaging Listeners"
94920,free,6,"New Users, Engaging Listeners"
95135,free,6,"New Users, Engaging Listeners"
95369,free,6,"New Users, Engaging Listeners"
95504,free,6,"New Users, Engaging Listeners"
95747,free,6,"New Users, Engaging Listeners"
95818,free,6,"New Users, Engaging Listeners"
95975,free,6,"New Users, Engaging Listeners"
96028,free,6,"New Users, Engaging Listeners"
96107,free,6,"New Users, Engaging Listeners"
96723,free,6,"New Users, Engaging Listeners"
96742,free,6,"New Users, Engaging Listeners"
97331,free,6,"New Users, Engaging Listeners"
97509,free,6,"New Users, Engaging Listeners"
97534,free,6,"New Users, Engaging Listeners"
97696,free,6,"New Users, Engaging Listeners"
97970,free,6,"New Users, Engaging Listeners"
98085,free,6,"New Users, Engaging Listeners"
98222,free,6,"New Users, Engaging Listeners"
98331,free,6,"New Users, Engaging Listeners"
98360,free,6,"New Users, Engaging Listeners"
98484,free,6,"New Users, Engaging Listeners"
98800,free,6,"New Users, Engaging Listeners"
98943,free,6,"New Users, Engaging Listeners"
99000,free,6,"New Users, Engaging Listeners"
99174,free,6,"New Users, Engaging Listeners"
99665,free,6,"New Users, Engaging Listeners"
100023,free,6,"New Users, Engaging Listeners"
100217,free,6,"New Users, Engaging Listeners"
100422,free,6,"New Users, Engaging Listeners"
100654,free,6,"New Users, Engaging Listeners"
100951,free,6,"New Users, Engaging Listeners"
100953,free,6,"New Users, Engaging Listeners"
100978,free,6,"New Users, Engaging Listeners"
101053,free,6,"New Users, Engaging Listeners"
101162,free,6,"New Users, Engaging Listeners"
101171,free,6,"New Users, Engaging Listeners"
101309,free,6,"New Users, Engaging Listeners"
101334,free,6,"New Users, Engaging Listeners"
102106,free,6,"New Users, Engaging Listeners"
102285,free,6,"New Users, Engaging Listeners"
102301,free,6,"New Users, Engaging Listeners"
102738,free,6,"New Users, Engaging Listeners"
102817,free,6,"New Users, Engaging Listeners"
102845,free,6,"New Users, Engaging Listeners"
102856,free,6,"New Users, Engaging Listeners"
102991,free,6,"New Users, Engaging Listeners"
103012,free,6,"New Users, Engaging Listeners"
103449,free,6,"New Users, Engaging Listeners"
103563,free,6,"New Users, Engaging Listeners"
103619,free,6,"New Users, Engaging Listeners"
103678,free,6,"New Users, Engaging Listeners"
103716,free,6,"New Users, Engaging Listeners"
103908,free,6,"New Users, Engaging Listeners"
104005,free,6,"New Users, Engaging Listeners"
104018,free,6,"New Users, Engaging Listeners"
104048,free,6,"New Users, Engaging Listeners"
104242,free,6,"New Users, Engaging Listeners"
104783,free,6,"New Users, Engaging Listeners"
105260,free,6,"New Users, Engaging Listeners"
105822,free,6,"New Users, Engaging Listeners"
106268,free,6,"New Users, Engaging Listeners"
45929,free,1,Hibernating
96008,free,6,"New Users, Engaging Listeners"
99664,free,6,"New Users, Engaging Listeners"
42787,free,2,Defrost
52201,free,4,Lost active user
46189,free,2,Defrost
47984,free,2,Defrost
49295,free,2,Defrost
49892,free,2,Defrost
49003,free,4,Lost active user
60547,free,4,Lost active user
61771,free,4,Lost active user
66287,free,4,Lost active user
66985,free,4,Lost active user
68043,free,4,Lost active user
69616,free,4,Lost active user
75116,free,4,Lost active user
75695,free,4,Lost active user
77796,free,4,Lost active user
77895,free,4,Lost active user
80061,free,4,Lost active user
84255,free,10,"Loyal Users, Engaging Listeners"
87330,free,10,"Loyal Users, Engaging Listeners"
89410,free,10,"Loyal Users, Engaging Listeners"
89439,free,10,"Loyal Users, Engaging Listeners"
91838,free,10,"Loyal Users, Engaging Listeners"
91967,free,10,"Loyal Users, Engaging Listeners"
92674,free,10,"Loyal Users, Engaging Listeners"
94445,free,10,"Loyal Users, Engaging Listeners"
96288,free,10,"Loyal Users, Engaging Listeners"
98289,free,10,"Loyal Users, Engaging Listeners"
98368,free,10,"Loyal Users, Engaging Listeners"
99030,free,10,"Loyal Users, Engaging Listeners"
99223,free,10,"Loyal Users, Engaging Listeners"
99477,free,10,"Loyal Users, Engaging Listeners"
102154,free,10,"Loyal Users, Engaging Listeners"
106640,free,10,"Loyal Users, Engaging Listeners"
41935,free,2,Defrost
43117,free,2,Defrost
59478,free,2,Defrost
61254,free,4,Lost active user
61932,free,4,Lost active user
68557,free,4,Lost active user
68916,free,4,Lost active user
75710,free,4,Lost active user
78206,free,4,Lost active user
77346,free,8,"Potential, Engaging Listeners"
94032,free,8,"Potential, Engaging Listeners"
101596,free,8,"Potential, Engaging Listeners"
42786,free,2,Defrost
42851,free,2,Defrost
45190,free,2,Defrost
46146,free,2,Defrost
46870,free,2,Defrost
47214,free,2,Defrost
47463,free,2,Defrost
47955,free,2,Defrost
51454,free,2,Defrost
52703,free,2,Defrost
53336,free,2,Defrost
54472,free,2,Defrost
57568,free,2,Defrost
57602,free,2,Defrost
57706,free,2,Defrost
57931,free,2,Defrost
58199,free,2,Defrost
59117,free,2,Defrost
59371,free,2,Defrost
59800,free,2,Defrost
44655,free,4,Lost active user
45391,free,4,Lost active user
52826,free,4,Lost active user
54922,free,4,Lost active user
57250,free,4,Lost active user
59667,free,4,Lost active user
60332,free,4,Lost active user
60340,free,4,Lost active user
60860,free,4,Lost active user
60909,free,4,Lost active user
61019,free,4,Lost active user
61085,free,4,Lost active user
61202,free,4,Lost active user
61275,free,4,Lost active user
61374,free,4,Lost active user
62471,free,4,Lost active user
63128,free,4,Lost active user
63188,free,4,Lost active user
63291,free,4,Lost active user
63681,free,4,Lost active user
64150,free,4,Lost active user
64442,free,4,Lost active user
65023,free,4,Lost active user
65359,free,4,Lost active user
67150,free,4,Lost active user
67184,free,4,Lost active user
67686,free,4,Lost active user
67792,free,4,Lost active user
68493,free,4,Lost active user
68558,free,4,Lost active user
69391,free,4,Lost active user
69655,free,4,Lost active user
69741,free,4,Lost active user
70616,free,4,Lost active user
70648,free,4,Lost active user
71403,free,4,Lost active user
71910,free,4,Lost active user
72590,free,4,Lost active user
72637,free,4,Lost active user
72644,free,4,Lost active user
73071,free,4,Lost active user
74157,free,4,Lost active user
74851,free,4,Lost active user
74884,free,4,Lost active user
75148,free,4,Lost active user
75761,free,4,Lost active user
76207,free,4,Lost active user
76513,free,4,Lost active user
77390,free,4,Lost active user
77981,free,4,Lost active user
78809,free,4,Lost active user
79781,free,4,Lost active user
80590,free,4,Lost active user
81417,free,4,Lost active user
81515,free,4,Lost active user
81691,free,4,Lost active user
81700,free,4,Lost active user
82958,free,4,Lost active user
82962,free,4,Lost active user
82972,free,4,Lost active user
82992,free,4,Lost active user
83607,free,4,Lost active user
84240,free,4,Lost active user
84834,free,4,Lost active user
69830,free,8,"Potential, Engaging Listeners"
72183,free,8,"Potential, Engaging Listeners"
72809,free,8,"Potential, Engaging Listeners"
73829,free,8,"Potential, Engaging Listeners"
77433,free,8,"Potential, Engaging Listeners"
80027,free,8,"Potential, Engaging Listeners"
81214,free,8,"Potential, Engaging Listeners"
81571,free,8,"Potential, Engaging Listeners"
82651,free,8,"Potential, Engaging Listeners"
83480,free,8,"Potential, Engaging Listeners"
84162,free,8,"Potential, Engaging Listeners"
84445,free,8,"Potential, Engaging Listeners"
84574,free,8,"Potential, Engaging Listeners"
84868,free,8,"Potential, Engaging Listeners"
85508,free,8,"Potential, Engaging Listeners"
85728,free,8,"Potential, Engaging Listeners"
86000,free,8,"Potential, Engaging Listeners"
86177,free,8,"Potential, Engaging Listeners"
86259,free,8,"Potential, Engaging Listeners"
86387,free,8,"Potential, Engaging Listeners"
86447,free,8,"Potential, Engaging Listeners"
86656,free,8,"Potential, Engaging Listeners"
87064,free,8,"Potential, Engaging Listeners"
87274,free,8,"Potential, Engaging Listeners"
87328,free,8,"Potential, Engaging Listeners"
87342,free,8,"Potential, Engaging Listeners"
87386,free,8,"Potential, Engaging Listeners"
87596,free,8,"Potential, Engaging Listeners"
87910,free,8,"Potential, Engaging Listeners"
88333,free,8,"Potential, Engaging Listeners"
88421,free,8,"Potential, Engaging Listeners"
88704,free,8,"Potential, Engaging Listeners"
88835,free,8,"Potential, Engaging Listeners"
88843,free,8,"Potential, Engaging Listeners"
89300,free,8,"Potential, Engaging Listeners"
89495,free,8,"Potential, Engaging Listeners"
90138,free,8,"Potential, Engaging Listeners"
90167,free,8,"Potential, Engaging Listeners"
90745,free,8,"Potential, Engaging Listeners"
91011,free,8,"Potential, Engaging Listeners"
91019,free,8,"Potential, Engaging Listeners"
91305,free,8,"Potential, Engaging Listeners"
91980,free,8,"Potential, Engaging Listeners"
92283,free,8,"Potential, Engaging Listeners"
93005,free,8,"Potential, Engaging Listeners"
93120,free,8,"Potential, Engaging Listeners"
93572,free,8,"Potential, Engaging Listeners"
93994,free,8,"Potential, Engaging Listeners"
94074,free,8,"Potential, Engaging Listeners"
94176,free,8,"Potential, Engaging Listeners"
94255,free,8,"Potential, Engaging Listeners"
94320,free,8,"Potential, Engaging Listeners"
94369,free,8,"Potential, Engaging Listeners"
94867,free,8,"Potential, Engaging Listeners"
95150,free,8,"Potential, Engaging Listeners"
95378,free,8,"Potential, Engaging Listeners"
95409,free,8,"Potential, Engaging Listeners"
95604,free,8,"Potential, Engaging Listeners"
95696,free,8,"Potential, Engaging Listeners"
95880,free,8,"Potential, Engaging Listeners"
96061,free,8,"Potential, Engaging Listeners"
96078,free,8,"Potential, Engaging Listeners"
96820,free,8,"Potential, Engaging Listeners"
96855,free,8,"Potential, Engaging Listeners"
96947,free,8,"Potential, Engaging Listeners"
97140,free,8,"Potential, Engaging Listeners"
97535,free,8,"Potential, Engaging Listeners"
97851,free,8,"Potential, Engaging Listeners"
98026,free,8,"Potential, Engaging Listeners"
98220,free,8,"Potential, Engaging Listeners"
98334,free,8,"Potential, Engaging Listeners"
98376,free,8,"Potential, Engaging Listeners"
98460,free,8,"Potential, Engaging Listeners"
98863,free,8,"Potential, Engaging Listeners"
98904,free,8,"Potential, Engaging Listeners"
99428,free,8,"Potential, Engaging Listeners"
99533,free,8,"Potential, Engaging Listeners"
99538,free,8,"Potential, Engaging Listeners"
100035,free,8,"Potential, Engaging Listeners"
100059,free,8,"Potential, Engaging Listeners"
100284,free,8,"Potential, Engaging Listeners"
100322,free,8,"Potential, Engaging Listeners"
100502,free,8,"Potential, Engaging Listeners"
100828,free,8,"Potential, Engaging Listeners"
101014,free,8,"Potential, Engaging Listeners"
101402,free,8,"Potential, Engaging Listeners"
101431,free,8,"Potential, Engaging Listeners"
101578,free,8,"Potential, Engaging Listeners"
102433,free,8,"Potential, Engaging Listeners"
102453,free,8,"Potential, Engaging Listeners"
102831,free,8,"Potential, Engaging Listeners"
103136,free,8,"Potential, Engaging Listeners"
103287,free,8,"Potential, Engaging Listeners"
103378,free,8,"Potential, Engaging Listeners"
103771,free,8,"Potential, Engaging Listeners"
104032,free,8,"Potential, Engaging Listeners"
104957,free,8,"Potential, Engaging Listeners"
105072,free,8,"Potential, Engaging Listeners"
105275,free,8,"Potential, Engaging Listeners"
105771,free,8,"Potential, Engaging Listeners"
106143,free,8,"Potential, Engaging Listeners"
106344,free,8,"Potential, Engaging Listeners"
106646,free,8,"Potential, Engaging Listeners"
96022,free,8,"Potential, Engaging Listeners"
40843,paid,5,New Paid Users
41955,paid,5,New Paid Users
44112,paid,5,New Paid Users
45239,paid,5,New Paid Users
45647,paid,5,New Paid Users
46326,paid,5,New Paid Users
46671,paid,5,New Paid Users
48855,paid,5,New Paid Users
49436,paid,5,New Paid Users
49644,paid,5,New Paid Users
49673,paid,5,New Paid Users
51211,paid,5,New Paid Users
51362,paid,5,New Paid Users
51937,paid,5,New Paid Users
53056,paid,5,New Paid Users
54123,paid,5,New Paid Users
54144,paid,5,New Paid Users
54406,paid,5,New Paid Users
54825,paid,5,New Paid Users
55615,paid,5,New Paid Users
55924,paid,5,New Paid Users
56006,paid,5,New Paid Users
56250,paid,5,New Paid Users
56536,paid,5,New Paid Users
57235,paid,5,New Paid Users
58105,paid,5,New Paid Users
59064,paid,5,New Paid Users
59264,paid,5,New Paid Users
60692,paid,5,New Paid Users
61899,paid,5,New Paid Users
62158,paid,5,New Paid Users
62417,paid,5,New Paid Users
62561,paid,5,New Paid Users
62698,paid,5,New Paid Users
62749,paid,5,New Paid Users
63263,paid,5,New Paid Users
63387,paid,5,New Paid Users
63496,paid,5,New Paid Users
64254,paid,5,New Paid Users
64305,paid,5,New Paid Users
64684,paid,5,New Paid Users
65712,paid,5,New Paid Users
66006,paid,5,New Paid Users
66870,paid,5,New Paid Users
67528,paid,5,New Paid Users
67730,paid,5,New Paid Users
68059,paid,5,New Paid Users
69445,paid,5,New Paid Users
70663,paid,5,New Paid Users
70795,paid,5,New Paid Users
70967,paid,5,New Paid Users
71032,paid,5,New Paid Users
71519,paid,5,New Paid Users
71820,paid,5,New Paid Users
73544,paid,5,New Paid Users
75266,paid,5,New Paid Users
75621,paid,5,New Paid Users
75762,paid,5,New Paid Users
77322,paid,5,New Paid Users
77331,paid,5,New Paid Users
77530,paid,5,New Paid Users
78330,paid,5,New Paid Users
78480,paid,5,New Paid Users
78618,paid,5,New Paid Users
79121,paid,5,New Paid Users
79206,paid,5,New Paid Users
79566,paid,5,New Paid Users
79899,paid,5,New Paid Users
80298,paid,5,New Paid Users
80772,paid,5,New Paid Users
80946,paid,5,New Paid Users
81050,paid,5,New Paid Users
82769,paid,5,New Paid Users
82834,paid,5,New Paid Users
82999,paid,5,New Paid Users
83342,paid,5,New Paid Users
83838,paid,5,New Paid Users
84146,paid,5,New Paid Users
84525,paid,5,New Paid Users
85771,paid,5,New Paid Users
86133,paid,5,New Paid Users
86151,paid,5,New Paid Users
86173,paid,5,New Paid Users
86408,paid,5,New Paid Users
87097,paid,5,New Paid Users
87158,paid,5,New Paid Users
87433,paid,5,New Paid Users
87658,paid,5,New Paid Users
87820,paid,5,New Paid Users
87912,paid,5,New Paid Users
88127,paid,5,New Paid Users
88982,paid,5,New Paid Users
89186,paid,5,New Paid Users
89552,paid,5,New Paid Users
89619,paid,5,New Paid Users
89634,paid,5,New Paid Users
90561,paid,5,New Paid Users
90791,paid,5,New Paid Users
90965,paid,5,New Paid Users
91149,paid,5,New Paid Users
91193,paid,5,New Paid Users
91383,paid,5,New Paid Users
91521,paid,5,New Paid Users
91533,paid,5,New Paid Users
91758,paid,5,New Paid Users
91909,paid,5,New Paid Users
93858,paid,5,New Paid Users
94405,paid,5,New Paid Users
94441,paid,5,New Paid Users
94576,paid,5,New Paid Users
94851,paid,5,New Paid Users
94945,paid,5,New Paid Users
95187,paid,5,New Paid Users
95318,paid,5,New Paid Users
95362,paid,5,New Paid Users
95451,paid,5,New Paid Users
95512,paid,5,New Paid Users
95733,paid,5,New Paid Users
95857,paid,5,New Paid Users
96080,paid,5,New Paid Users
96171,paid,5,New Paid Users
96303,paid,5,New Paid Users
96342,paid,5,New Paid Users
96627,paid,5,New Paid Users
96673,paid,5,New Paid Users
97307,paid,5,New Paid Users
97439,paid,5,New Paid Users
97582,paid,5,New Paid Users
98069,paid,5,New Paid Users
98165,paid,5,New Paid Users
98445,paid,5,New Paid Users
98613,paid,5,New Paid Users
98614,paid,5,New Paid Users
98955,paid,5,New Paid Users
99015,paid,5,New Paid Users
99119,paid,5,New Paid Users
99816,paid,5,New Paid Users
100097,paid,5,New Paid Users
100621,paid,5,New Paid Users
100910,paid,5,New Paid Users
101007,paid,5,New Paid Users
101093,paid,5,New Paid Users
101113,paid,5,New Paid Users
101178,paid,5,New Paid Users
101467,paid,5,New Paid Users
101548,paid,5,New Paid Users
101560,paid,5,New Paid Users
101704,paid,5,New Paid Users
102341,paid,5,New Paid Users
102503,paid,5,New Paid Users
103000,paid,5,New Paid Users
103431,paid,5,New Paid Users
103932,paid,5,New Paid Users
105240,paid,5,New Paid Users
105480,paid,5,New Paid Users
105793,paid,5,New Paid Users
105795,paid,5,New Paid Users
105926,paid,5,New Paid Users
106019,paid,5,New Paid Users
106057,paid,5,New Paid Users
41280,paid,2,Need attention
42331,paid,2,Need attention
42413,paid,2,Need attention
42726,paid,2,Need attention
44051,paid,2,Need attention
44592,paid,2,Need attention
44980,paid,2,Need attention
46098,paid,2,Need attention
46203,paid,2,Need attention
46251,paid,2,Need attention
46575,paid,2,Need attention
46578,paid,2,Need attention
46890,paid,2,Need attention
47245,paid,2,Need attention
47390,paid,2,Need attention
47700,paid,2,Need attention
48407,paid,2,Need attention
48421,paid,2,Need attention
48568,paid,2,Need attention
48946,paid,2,Need attention
49005,paid,2,Need attention
49204,paid,2,Need attention
49225,paid,2,Need attention
49620,paid,2,Need attention
49747,paid,2,Need attention
50243,paid,2,Need attention
51191,paid,5,New Paid Users
51194,paid,2,Need attention
51244,paid,5,New Paid Users
52016,paid,2,Need attention
52098,paid,2,Need attention
52422,paid,2,Need attention
52500,paid,2,Need attention
52779,paid,2,Need attention
52811,paid,2,Need attention
53043,paid,2,Need attention
53367,paid,2,Need attention
53511,paid,2,Need attention
53747,paid,2,Need attention
53887,paid,2,Need attention
53932,paid,2,Need attention
54114,paid,2,Need attention
54227,paid,2,Need attention
54629,paid,2,Need attention
55204,paid,2,Need attention
55268,paid,2,Need attention
55312,paid,2,Need attention
55810,paid,2,Need attention
56069,paid,5,New Paid Users
56463,paid,2,Need attention
56564,paid,2,Need attention
56857,paid,2,Need attention
56920,paid,2,Need attention
56935,paid,2,Need attention
57245,paid,2,Need attention
57718,paid,2,Need attention
58840,paid,2,Need attention
58873,paid,2,Need attention
60470,paid,2,Need attention
60616,paid,2,Need attention
61485,paid,2,Need attention
61902,paid,2,Need attention
62860,paid,2,Need attention
63445,paid,2,Need attention
65032,paid,2,Need attention
65812,paid,2,Need attention
66074,paid,2,Need attention
66233,paid,2,Need attention
66243,paid,2,Need attention
66247,paid,2,Need attention
66268,paid,2,Need attention
66624,paid,2,Need attention
66719,paid,2,Need attention
66937,paid,2,Need attention
67313,paid,2,Need attention
67395,paid,2,Need attention
67603,paid,2,Need attention
67615,paid,2,Need attention
68712,paid,2,Need attention
69409,paid,2,Need attention
70531,paid,2,Need attention
71331,paid,2,Need attention
71394,paid,2,Need attention
71695,paid,2,Need attention
71915,paid,2,Need attention
72281,paid,2,Need attention
72561,paid,2,Need attention
73245,paid,2,Need attention
73911,paid,2,Need attention
74208,paid,2,Need attention
75256,paid,2,Need attention
75285,paid,2,Need attention
75384,paid,2,Need attention
75630,paid,2,Need attention
76053,paid,2,Need attention
76336,paid,2,Need attention
76875,paid,2,Need attention
77102,paid,2,Need attention
77624,paid,2,Need attention
77873,paid,2,Need attention
77916,paid,2,Need attention
77978,paid,2,Need attention
78121,paid,2,Need attention
78909,paid,2,Need attention
79073,paid,2,Need attention
79656,paid,2,Need attention
79660,paid,2,Need attention
80123,paid,2,Need attention
80257,paid,2,Need attention
80307,paid,2,Need attention
80512,paid,2,Need attention
80775,paid,2,Need attention
81565,paid,2,Need attention
81824,paid,2,Need attention
82035,paid,2,Need attention
82391,paid,2,Need attention
83173,paid,2,Need attention
83193,paid,2,Need attention
83553,paid,2,Need attention
83588,paid,2,Need attention
83742,paid,2,Need attention
83974,paid,2,Need attention
84318,paid,2,Need attention
84410,paid,2,Need attention
84511,paid,2,Need attention
86019,paid,2,Need attention
86329,paid,5,New Paid Users
86546,paid,2,Need attention
87103,paid,2,Need attention
89131,paid,2,Need attention
41354,paid,1,Churn App Users
42058,paid,1,Churn App Users
42130,paid,1,Churn App Users
42274,paid,1,Churn App Users
42481,paid,1,Churn App Users
42747,paid,1,Churn App Users
42985,paid,1,Churn App Users
43021,paid,1,Churn App Users
43156,paid,1,Churn App Users
43316,paid,1,Churn App Users
44095,paid,1,Churn App Users
44329,paid,1,Churn App Users
44414,paid,1,Churn App Users
44513,paid,1,Churn App Users
44626,paid,1,Churn App Users
44673,paid,1,Churn App Users
45002,paid,1,Churn App Users
45098,paid,1,Churn App Users
45129,paid,1,Churn App Users
45481,paid,1,Churn App Users
45663,paid,1,Churn App Users
45754,paid,1,Churn App Users
45785,paid,1,Churn App Users
45960,paid,1,Churn App Users
45981,paid,1,Churn App Users
