OrderID (PK),Transaction Date,UserID (FK),Bill Type,Total Amount
9680,2020-10-30,70385,VIP,199000
2048,2020-12-08,91193,9K,9000
9666,2020-10-30,68674,VIP,199000
9684,2020-10-30,70293,VIP,199000
9686,2020-10-30,70104,VIP,199000
9691,2020-10-30,68482,VIP,199000
9712,2020-10-31,60598,VIP,199000
2028,2020-12-06,85547,9K,9000
2030,2020-12-07,91041,9K,9000
9694,2020-10-30,62309,VIP,599000
9713,2020-10-31,63018,VIP,420000
2032,2020-12-07,91066,9K,9000
9716,2020-10-31,71265,VIP,199000
9696,2020-10-30,70286,VIP,159000
9725,2020-10-31,71068,VIP,159000
2034,2020-12-07,81762,9K,9000
9763,2020-11-01,72604,VIP,345000
2040,2020-12-07,91252,9K,9000
9783,2020-11-02,71974,VIP,159000
9704,2020-10-31,47016,VIP,499000
9717,2020-10-31,69525,VIP,499000
9719,2020-10-31,66726,VIP,599000
9705,2020-10-31,67119,VIP,499000
2036,2020-12-07,88525,9K,9000
9727,2020-10-31,71785,VIP,199000
9728,2020-10-31,67429,VIP,499000
9734,2020-11-01,69738,VIP,599000
9714,2020-10-31,43095,VIP,159000
9737,2020-11-01,64710,VIP,599000
2042,2020-12-07,90755,9K,23000
2044,2020-12-07,91383,9K,9000
9741,2020-11-01,69526,VIP,199000
2050,2020-12-08,84146,9K,9000
9767,2020-11-02,72664,VIP,199000
9743,2020-11-01,50150,VIP,199000
2055,2020-12-08,77530,9K,9000
9759,2020-11-01,72528,VIP,199000
9795,2020-11-02,67585,VIP,599000
2057,2020-12-08,91695,9K,9000
9818,2020-11-02,72706,VIP,199000
9812,2020-11-02,52073,VIP,599000
2061,2020-12-08,71032,9K,9000
9770,2020-11-02,72690,VIP,199000
9811,2020-11-02,72324,VIP,199000
2063,2020-12-08,91832,9K,9000
2065,2020-12-08,87158,9K,9000
9815,2020-11-02,65379,VIP,599000
9820,2020-11-02,70360,VIP,199000
2067,2020-12-08,91533,9K,9000
2069,2020-12-08,91909,9K,9000
9821,2020-11-02,69280,VIP,280000
2071,2020-12-08,79566,9K,9000
9834,2020-11-02,72541,VIP,159000
9837,2020-11-02,54836,VIP,199000
9825,2020-11-02,72022,VIP,199000
9848,2020-11-03,68056,VIP,499000
9841,2020-11-02,73139,VIP,199000
2073,2020-12-08,62417,9K,9000
2075,2020-12-08,73319,9K,9000
9843,2020-11-02,56653,VIP,199000
9827,2020-11-02,73041,VIP,199000
9847,2020-11-03,70475,VIP,199000
2077,2020-12-08,64684,9K,9000
9828,2020-11-02,65286,VIP,499000
2079,2020-12-09,92326,9K,9000
9830,2020-11-02,73058,VIP,199000
9860,2020-11-03,72115,VIP,499000
2081,2020-12-09,87895,9K,9000
2083,2020-12-09,87895,9K,9000
9852,2020-11-03,55976,VIP,199000
9854,2020-11-03,53536,VIP,599000
9861,2020-11-03,68574,VIP,499000
9866,2020-11-03,73446,VIP,199000
2085,2020-12-09,86408,9K,9000
9862,2020-11-03,69245,VIP,499000
2087,2020-12-09,89679,9K,9000
9900,2020-11-04,69388,VIP,499000
9864,2020-11-03,63386,VIP,199000
9856,2020-11-03,73072,VIP,159000
2089,2020-12-10,89374,9K,9000
9868,2020-11-03,73516,VIP,199000
9870,2020-11-03,73568,VIP,199000
2091,2020-12-10,89186,9K,9000
2093,2020-12-10,82769,9K,9000
9885,2020-11-04,73761,VIP,199000
9871,2020-11-03,72271,VIP,420000
9888,2020-11-04,69201,VIP,599000
2095,2020-12-10,86151,9K,9000
2097,2020-12-10,82769,9K,9000
2099,2020-12-10,82769,9K,9000
9898,2020-11-04,69276,VIP,199000
9872,2020-11-03,69309,VIP,499000
9892,2020-11-04,72901,VIP,345000
9901,2020-11-04,68444,VIP,499000
2101,2020-12-11,93378,9K,9000
9874,2020-11-03,73633,VIP,199000
2103,2020-12-11,89374,9K,9000
9899,2020-11-04,67998,VIP,499000
9939,2020-11-06,41602,VIP,599000
9903,2020-11-04,74082,VIP,199000
2105,2020-12-11,91758,9K,9000
2107,2020-12-11,67528,9K,9000
9906,2020-11-04,67572,VIP,599000
9960,2020-11-06,74835,VIP,199000
2109,2020-12-12,93858,9K,9000
9930,2020-11-05,69310,VIP,499000
2111,2020-12-12,93898,9K,9000
2113,2020-12-12,91758,9K,9000
9914,2020-11-05,73901,VIP,199000
9934,2020-11-05,46090,VIP,199000
9942,2020-11-06,66449,VIP,599000
9964,2020-11-06,74810,VIP,199000
2115,2020-12-12,93988,9K,9000
9936,2020-11-05,60188,VIP,199000
2119,2020-12-12,87388,9K,9000
9944,2020-11-06,68488,VIP,199000
2121,2020-12-12,50564,9K,9000
9919,2020-11-05,68897,VIP,599000
2123,2020-12-12,82343,9K,9000
9945,2020-11-06,67200,VIP,599000
9923,2020-11-05,74516,VIP,199000
9948,2020-11-06,74445,VIP,159000
9926,2020-11-05,72289,VIP,199000
9927,2020-11-05,68684,VIP,599000
2125,2020-12-12,77331,9K,9000
9954,2020-11-06,70320,VIP,599000
2127,2020-12-12,64305,9K,9000
9941,2020-11-06,67896,VIP,199000
9956,2020-11-06,49061,VIP,345000
9972,2020-11-06,59925,VIP,199000
2129,2020-12-12,64305,9K,9000
9966,2020-11-06,66777,VIP,199000
2131,2020-12-12,91610,9K,9000
10103,2020-11-09,71475,VIP,499000
10009,2020-11-07,70745,VIP,599000
2133,2020-12-12,94317,9K,9000
9976,2020-11-06,69798,VIP,599000
10013,2020-11-07,73635,VIP,199000
9978,2020-11-06,69294,VIP,159000
2135,2020-12-12,94529,9K,9000
10035,2020-11-08,73790,VIP,199000
2137,2020-12-13,94600,9K,9000
9981,2020-11-07,73562,VIP,199000
9990,2020-11-07,75314,VIP,159000
9984,2020-11-07,68112,VIP,599000
10023,2020-11-07,72953,VIP,199000
2139,2020-12-13,94714,9K,9000
2141,2020-12-13,89552,9K,9000
2143,2020-12-13,84090,9K,9000
10026,2020-11-08,54086,VIP,599000
10057,2020-11-08,65881,VIP,199000
2147,2020-12-13,94851,9K,9000
9997,2020-11-07,54875,VIP,199000
10006,2020-11-07,75550,VIP,199000
10031,2020-11-08,75777,VIP,199000
10011,2020-11-07,75578,VIP,199000
2149,2020-12-13,94862,9K,9000
2190,2020-12-14,93344,9K,9000
10033,2020-11-08,60614,VIP,199000
10015,2020-11-07,75576,VIP,159000
10038,2020-11-08,69638,VIP,599000
10111,2020-11-09,76825,VIP,199000
10021,2020-11-07,50963,VIP,599000
2151,2020-12-13,94609,9K,9000
10043,2020-11-08,75033,VIP,199000
2153,2020-12-13,94945,9K,9000
10047,2020-11-08,73296,VIP,199000
2155,2020-12-13,88982,9K,9000
2157,2020-12-13,54781,9K,9000
10052,2020-11-08,73591,VIP,199000
2159,2020-12-13,87820,9K,9000
10072,2020-11-09,68547,VIP,199000
10073,2020-11-09,71558,VIP,499000
10074,2020-11-09,70889,VIP,499000
2161,2020-12-13,95066,9K,9000
2163,2020-12-13,90676,9K,9000
10055,2020-11-08,73142,VIP,199000
2165,2020-12-13,95187,9K,9000
2167,2020-12-13,87658,9K,9000
10075,2020-11-09,67966,VIP,499000
10077,2020-11-09,68944,VIP,199000
10061,2020-11-08,76087,VIP,199000
10078,2020-11-09,72005,VIP,599000
10065,2020-11-08,65489,VIP,199000
10080,2020-11-09,64380,VIP,199000
2169,2020-12-13,95318,9K,9000
10107,2020-11-09,75413,VIP,159000
2173,2020-12-13,95413,9K,9000
2175,2020-12-14,94862,9K,9000
10116,2020-11-10,48362,VIP,599000
10082,2020-11-09,76394,VIP,199000
10109,2020-11-09,76742,VIP,199000
10085,2020-11-09,66653,VIP,280000
10114,2020-11-10,73060,VIP,599000
2177,2020-12-14,92935,9K,9000
10118,2020-11-10,73333,VIP,599000
2179,2020-12-14,92398,9K,23000
10087,2020-11-09,72654,VIP,199000
2182,2020-12-14,93332,9K,9000
10121,2020-11-10,69878,VIP,599000
2184,2020-12-14,93344,9K,9000
2186,2020-12-14,87895,9K,9000
10089,2020-11-09,75914,VIP,199000
10122,2020-11-10,64587,VIP,599000
10091,2020-11-09,76456,VIP,199000
10123,2020-11-10,66613,VIP,599000
2188,2020-12-14,95857,9K,9000
10095,2020-11-09,73287,VIP,199000
10127,2020-11-10,61077,VIP,199000
10096,2020-11-09,66986,VIP,599000
10098,2020-11-09,58225,VIP,199000
2192,2020-12-14,96080,9K,9000
10129,2020-11-10,75193,VIP,159000
10131,2020-11-10,76980,VIP,199000
2194,2020-12-15,96325,9K,9000
2196,2020-12-15,87820,9K,9000
10141,2020-11-10,58001,VIP,599000
10156,2020-11-11,69880,VIP,599000
10143,2020-11-10,77146,VIP,199000
10144,2020-11-10,42943,VIP,199000
10146,2020-11-10,67065,VIP,199000
2198,2020-12-15,55615,9K,9000
2201,2020-12-15,96394,9K,9000
2203,2020-12-15,91287,9K,9000
2205,2020-12-15,96374,9K,9000
10173,2020-11-11,72946,VIP,345000
2207,2020-12-15,75621,9K,9000
10147,2020-11-10,49618,VIP,499000
10151,2020-11-10,76432,VIP,199000
2254,2020-12-17,96325,9K,9000
10164,2020-11-11,76940,VIP,199000
2304,2020-12-19,96325,9K,9000
10202,2020-11-12,45869,VIP,199000
2209,2020-12-15,96374,9K,9000
10210,2020-11-12,73749,VIP,499000
2211,2020-12-15,96374,9K,9000
10176,2020-11-11,43999,VIP,199000
10212,2020-11-12,70267,VIP,199000
2213,2020-12-15,95451,9K,9000
10182,2020-11-11,69976,VIP,199000
10221,2020-11-12,43948,VIP,199000
10192,2020-11-11,75784,VIP,199000
10194,2020-11-11,77772,VIP,199000
2215,2020-12-15,96627,9K,9000
2217,2020-12-15,96374,9K,9000
2219,2020-12-15,96374,9K,9000
2221,2020-12-15,96374,9K,9000
10224,2020-11-12,77692,VIP,276000
2224,2020-12-16,93703,9K,9000
10196,2020-11-11,77828,VIP,199000
2226,2020-12-16,54825,9K,9000
10198,2020-11-11,71739,VIP,199000
10226,2020-11-12,76599,VIP,159000
10200,2020-11-11,77886,VIP,199000
10230,2020-11-12,56999,VIP,199000
2250,2020-12-17,96303,9K,9000
10233,2020-11-12,74233,VIP,599000
2313,2020-12-19,92363,9K,9000
10237,2020-11-12,76760,VIP,199000
2228,2020-12-16,96374,9K,9000
10294,2020-11-14,66427,VIP,499000
2230,2020-12-16,94862,9K,9000
2232,2020-12-16,97307,9K,9000
10238,2020-11-13,71327,VIP,499000
10240,2020-11-13,77320,VIP,345000
10241,2020-11-13,69896,VIP,599000
2234,2020-12-16,97439,9K,9000
10274,2020-11-13,69895,VIP,420000
10243,2020-11-13,78636,VIP,199000
10297,2020-11-14,74904,VIP,599000
10250,2020-11-13,78276,VIP,199000
2236,2020-12-16,77322,9K,9000
10296,2020-11-14,77615,VIP,159000
10247,2020-11-13,69643,VIP,199000
10313,2020-11-14,76440,VIP,199000
10251,2020-11-13,72141,VIP,599000
10301,2020-11-14,79128,VIP,345000
2240,2020-12-16,95940,9K,9000
10319,2020-11-14,53093,VIP,599000
2242,2020-12-16,97603,9K,9000
2244,2020-12-16,97582,9K,9000
2246,2020-12-17,97582,9K,9000
2252,2020-12-17,96325,9K,9000
10302,2020-11-14,74386,VIP,499000
10321,2020-11-14,79367,VIP,159000
10327,2020-11-14,69422,VIP,199000
10328,2020-11-15,75599,VIP,499000
10331,2020-11-15,73723,VIP,499000
10338,2020-11-15,74322,VIP,499000
10340,2020-11-15,77462,VIP,199000
2248,2020-12-17,91136,9K,9000
2256,2020-12-17,57235,9K,9000
2258,2020-12-17,94600,9K,9000
2282,2020-12-18,83838,9K,9000
2321,2020-12-20,56536,9K,9000
10352,2020-11-15,77333,VIP,199000
2261,2020-12-17,95362,9K,9000
2265,2020-12-18,87097,9K,9000
10345,2020-11-15,74493,VIP,499000
10346,2020-11-15,74446,VIP,499000
10363,2020-11-16,69439,VIP,599000
10356,2020-11-15,76403,VIP,199000
10358,2020-11-15,72269,VIP,199000
10376,2020-11-16,80282,VIP,159000
2267,2020-12-18,98445,9K,9000
10364,2020-11-16,75233,VIP,499000
2269,2020-12-18,96161,9K,9000
10365,2020-11-16,44881,VIP,199000
2271,2020-12-18,98526,9K,9000
10348,2020-11-15,79902,VIP,199000
10367,2020-11-16,78144,VIP,199000
10350,2020-11-15,76214,VIP,199000
2274,2020-12-18,94352,9K,9000
10369,2020-11-16,74569,VIP,199000
10448,2020-11-18,75552,VIP,599000
10372,2020-11-16,78615,VIP,159000
10607,2020-11-21,45500,VIP,199000
2276,2020-12-18,98614,9K,9000
2290,2020-12-18,46075,9K,9000
10378,2020-11-16,47802,VIP,280000
2278,2020-12-18,98613,9K,9000
10401,2020-11-16,80674,VIP,199000
2280,2020-12-18,96360,9K,9000
10379,2020-11-16,57762,VIP,420000
10403,2020-11-16,80678,VIP,199000
10390,2020-11-16,76380,VIP,499000
10507,2020-11-19,72382,VIP,199000
2284,2020-12-18,95301,9K,9000
10384,2020-11-16,69608,VIP,280000
10386,2020-11-16,80416,VIP,199000
2286,2020-12-18,98069,9K,9000
2288,2020-12-18,61899,9K,9000
10391,2020-11-16,56944,VIP,420000
2292,2020-12-18,93332,9K,9000
10415,2020-11-17,80792,VIP,599000
10392,2020-11-16,44868,VIP,199000
10417,2020-11-17,51369,VIP,199000
2294,2020-12-19,99015,9K,9000
10393,2020-11-16,76091,VIP,599000
10438,2020-11-17,77335,VIP,499000
10429,2020-11-17,76730,VIP,499000
10419,2020-11-17,78304,VIP,199000
10421,2020-11-17,78069,VIP,199000
2300,2020-12-19,78618,9K,9000
10431,2020-11-17,81022,VIP,159000
2296,2020-12-19,61899,9K,9000
10440,2020-11-17,49647,VIP,199000
10424,2020-11-17,76329,VIP,199000
10434,2020-11-17,76589,VIP,499000
2298,2020-12-19,99041,9K,9000
10442,2020-11-17,44289,VIP,199000
10425,2020-11-17,79246,VIP,280000
10444,2020-11-18,78147,VIP,199000
10427,2020-11-17,59641,VIP,599000
2302,2020-12-19,99298,9K,9000
10476,2020-11-18,80548,VIP,159000
2311,2020-12-19,93378,9K,9000
2315,2020-12-19,99298,9K,9000
10454,2020-11-18,76948,VIP,199000
10484,2020-11-18,81784,VIP,199000
10455,2020-11-18,73689,VIP,499000
10459,2020-11-18,81355,VIP,199000
2317,2020-12-19,48993,9K,9000
2319,2020-12-19,93332,9K,9000
2323,2020-12-20,94862,9K,9000
10486,2020-11-19,79603,VIP,159000
10489,2020-11-19,46099,VIP,199000
10510,2020-11-19,46219,VIP,199000
2325,2020-12-20,99816,9K,9000
2327,2020-12-20,96325,9K,9000
10609,2020-11-21,83467,VIP,199000
2333,2020-12-20,62561,9K,9000
10478,2020-11-18,77642,VIP,599000
10493,2020-11-19,76937,VIP,499000
10463,2020-11-18,79680,VIP,159000
2337,2020-12-21,96171,9K,9000
10495,2020-11-19,81890,VIP,159000
2329,2020-12-20,84090,9K,9000
10466,2020-11-18,64630,VIP,499000
10523,2020-11-19,82153,VIP,199000
10467,2020-11-18,78850,VIP,280000
2335,2020-12-20,96325,9K,9000
2339,2020-12-21,96325,9K,9000
10497,2020-11-19,52148,VIP,199000
10514,2020-11-19,46040,VIP,199000
10499,2020-11-19,79104,VIP,199000
10500,2020-11-19,77509,VIP,599000
2354,2020-12-21,100621,9K,9000
10520,2020-11-19,82099,VIP,199000
10554,2020-11-20,79538,VIP,199000
10521,2020-11-19,46180,VIP,199000
10527,2020-11-20,58802,VIP,599000
10556,2020-11-20,82804,VIP,199000
2348,2020-12-21,94862,9K,9000
10529,2020-11-20,73758,VIP,199000
10535,2020-11-20,71755,VIP,599000
10550,2020-11-20,82758,VIP,199000
10537,2020-11-20,80868,VIP,199000
10540,2020-11-20,46156,VIP,199000
10542,2020-11-20,82661,VIP,159000
10578,2020-11-21,76548,VIP,599000
10543,2020-11-20,45997,VIP,199000
2352,2020-12-21,94675,9K,9000
10611,2020-11-22,81761,VIP,199000
2356,2020-12-21,98069,9K,9000
2358,2020-12-21,94352,9K,9000
2360,2020-12-21,96325,9K,9000
10580,2020-11-21,83138,VIP,159000
10547,2020-11-20,82706,VIP,199000
10582,2020-11-21,83178,VIP,199000
10548,2020-11-20,46349,VIP,199000
2362,2020-12-21,100747,9K,9000
2364,2020-12-21,96325,9K,9000
10586,2020-11-21,59743,VIP,199000
2366,2020-12-21,88358,9K,9000
10588,2020-11-21,78868,VIP,199000
10567,2020-11-20,82930,VIP,199000
10558,2020-11-20,77157,VIP,199000
2368,2020-12-21,97231,9K,9000
10573,2020-11-21,81059,VIP,199000
10559,2020-11-20,75902,VIP,499000
10591,2020-11-21,68240,VIP,599000
10576,2020-11-21,81404,VIP,345000
2370,2020-12-21,98165,9K,9000
10594,2020-11-21,44889,VIP,199000
10596,2020-11-21,81757,VIP,199000
10600,2020-11-21,83349,VIP,199000
10565,2020-11-20,82909,VIP,199000
10569,2020-11-21,80676,VIP,199000
10628,2020-11-22,67437,VIP,599000
2372,2020-12-21,100943,9K,9000
10601,2020-11-21,46899,VIP,199000
10603,2020-11-21,43556,VIP,199000
2380,2020-12-22,101007,9K,9000
10604,2020-11-21,47066,VIP,199000
10613,2020-11-22,74934,VIP,199000
10645,2020-11-23,45214,VIP,199000
10617,2020-11-22,75834,VIP,199000
2382,2020-12-22,87097,9K,9000
10619,2020-11-22,73962,VIP,199000
10646,2020-11-23,78356,VIP,599000
2384,2020-12-22,98049,9K,9000
10648,2020-11-23,45836,VIP,199000
10620,2020-11-22,79860,VIP,599000
10649,2020-11-23,83802,VIP,420000
10624,2020-11-22,80955,VIP,199000
10625,2020-11-22,77408,VIP,599000
2395,2020-12-22,101178,9K,9000
10651,2020-11-23,83363,VIP,159000
10652,2020-11-23,79581,VIP,499000
2406,2020-12-22,101467,9K,9000
10631,2020-11-22,46693,VIP,199000
10656,2020-11-23,83700,VIP,159000
10633,2020-11-22,78255,VIP,199000
10659,2020-11-23,84426,VIP,280000
10660,2020-11-23,48088,VIP,599000
10635,2020-11-22,82959,VIP,159000
10663,2020-11-23,80210,VIP,499000
2386,2020-12-22,100160,9K,9000
10637,2020-11-23,41539,VIP,199000
10664,2020-11-23,84360,VIP,420000
10640,2020-11-23,77439,VIP,499000
2388,2020-12-22,98049,9K,9000
10676,2020-11-24,73683,VIP,199000
2391,2020-12-22,80946,9K,9000
10692,2020-11-24,84431,VIP,159000
10674,2020-11-23,80907,VIP,199000
2393,2020-12-22,84889,9K,23000
10644,2020-11-23,79037,VIP,499000
10678,2020-11-24,50045,VIP,199000
2397,2020-12-22,95512,9K,9000
2399,2020-12-22,94352,9K,9000
10680,2020-11-24,76282,VIP,345000
10694,2020-11-24,84624,VIP,199000
10683,2020-11-24,83630,VIP,159000
2401,2020-12-22,101372,9K,23000
10687,2020-11-24,47555,VIP,199000
10688,2020-11-24,78610,VIP,599000
10700,2020-11-24,71361,VIP,199000
10690,2020-11-24,78052,VIP,499000
2403,2020-12-22,101327,9K,9000
10705,2020-11-24,65772,VIP,599000
2411,2020-12-22,93332,9K,9000
10706,2020-11-24,46170,VIP,159000
10712,2020-11-24,80959,VIP,420000
10701,2020-11-24,46698,VIP,199000
10713,2020-11-24,77103,VIP,420000
10703,2020-11-24,83850,VIP,159000
2413,2020-12-22,101560,9K,9000
2415,2020-12-23,93898,9K,9000
2417,2020-12-23,87097,9K,9000
10714,2020-11-24,84803,VIP,420000
2419,2020-12-23,101704,9K,9000
2421,2020-12-23,87097,9K,9000
10716,2020-11-24,84806,VIP,199000
2423,2020-12-23,87097,9K,9000
10735,2020-11-24,77518,VIP,199000
10718,2020-11-24,74470,VIP,199000
10747,2020-11-25,85067,VIP,199000
10724,2020-11-24,73132,VIP,599000
10725,2020-11-24,79380,VIP,599000
10745,2020-11-25,85042,VIP,199000
2427,2020-12-23,99119,9K,9000
10737,2020-11-24,84937,VIP,159000
10753,2020-11-25,81149,VIP,599000
10739,2020-11-24,84980,VIP,199000
2429,2020-12-24,102341,9K,9000
10758,2020-11-25,84148,VIP,159000
10759,2020-11-25,45795,VIP,199000
2431,2020-12-24,100172,9K,9000
10749,2020-11-25,79637,VIP,199000
10761,2020-11-25,84542,VIP,199000
2433,2020-12-24,100955,9K,9000
10767,2020-11-25,46205,VIP,199000
2435,2020-12-24,87097,9K,9000
2437,2020-12-24,86151,9K,9000
10754,2020-11-25,81198,VIP,599000
10769,2020-11-25,80636,VIP,199000
10776,2020-11-25,84732,VIP,159000
10789,2020-11-25,85320,VIP,199000
10790,2020-11-25,74475,VIP,499000
10792,2020-11-25,57281,VIP,199000
2439,2020-12-24,100097,9K,9000
2441,2020-12-24,101327,9K,9000
2443,2020-12-24,94441,9K,9000
2445,2020-12-24,101788,9K,9000
10778,2020-11-25,85236,VIP,199000
10794,2020-11-25,82462,VIP,199000
10780,2020-11-25,85040,VIP,199000
10821,2020-11-26,84291,VIP,159000
2447,2020-12-24,42062,9K,9000
10782,2020-11-25,83242,VIP,345000
2449,2020-12-25,103000,9K,9000
2451,2020-12-25,93898,9K,9000
2453,2020-12-25,94352,9K,9000
10831,2020-11-26,72931,VIP,499000
10783,2020-11-25,48228,VIP,199000
10785,2020-11-25,85284,VIP,199000
2455,2020-12-25,103207,9K,9000
10787,2020-11-25,85314,VIP,199000
10798,2020-11-25,80070,VIP,599000
2457,2020-12-25,103346,9K,9000
10804,2020-11-25,63428,VIP,499000
2459,2020-12-25,103450,9K,9000
2461,2020-12-25,94352,9K,9000
10810,2020-11-26,85565,VIP,199000
2463,2020-12-25,103460,9K,9000
10797,2020-11-25,80791,VIP,499000
10811,2020-11-26,80400,VIP,499000
10801,2020-11-25,83360,VIP,199000
2467,2020-12-25,52074,9K,9000
10813,2020-11-26,83132,VIP,199000
10826,2020-11-26,46709,VIP,199000
10806,2020-11-25,85517,VIP,345000
10829,2020-11-26,80709,VIP,599000
10815,2020-11-26,63324,VIP,599000
10819,2020-11-26,73371,VIP,599000
2469,2020-12-25,100910,9K,9000
2471,2020-12-25,46075,9K,9000
10830,2020-11-26,75175,VIP,499000
2473,2020-12-26,102024,9K,9000
10832,2020-11-26,78130,VIP,599000
10834,2020-11-26,82763,VIP,199000
10883,2020-11-27,86097,VIP,199000
10838,2020-11-26,85654,VIP,199000
10840,2020-11-26,82191,VIP,199000
2475,2020-12-26,103669,9K,9000
2477,2020-12-26,103688,9K,9000
2479,2020-12-26,93898,9K,9000
2482,2020-12-26,100910,9K,9000
2484,2020-12-26,103450,9K,9000
2539,2020-12-28,65210,9K,9000
10843,2020-11-26,73016,VIP,420000
10923,2020-11-27,45991,VIP,599000
10845,2020-11-26,85859,VIP,199000
10905,2020-11-27,83283,VIP,199000
2486,2020-12-26,101099,9K,9000
2488,2020-12-26,101508,9K,9000
10926,2020-11-27,80578,VIP,599000
2492,2020-12-26,103932,9K,9000
2494,2020-12-26,103791,9K,9000
2498,2020-12-26,95451,9K,9000
2500,2020-12-26,95451,9K,9000
10913,2020-11-27,49832,VIP,199000
10927,2020-11-27,82486,VIP,599000
10915,2020-11-27,86195,VIP,599000
2490,2020-12-26,103346,9K,9000
10931,2020-11-27,85044,VIP,199000
2496,2020-12-26,104023,9K,9000
10918,2020-11-27,43583,VIP,199000
10932,2020-11-27,80330,VIP,599000
2503,2020-12-26,94405,9K,9000
10933,2020-11-27,46427,VIP,199000
2505,2020-12-26,89619,9K,9000
10920,2020-11-27,72368,VIP,199000
10935,2020-11-28,86483,VIP,159000
10982,2020-11-29,61800,VIP,199000
10985,2020-11-29,79314,VIP,599000
2507,2020-12-26,82343,9K,9000
2509,2020-12-26,86051,9K,9000
10948,2020-11-28,85664,VIP,199000
2511,2020-12-26,63263,9K,9000
2513,2020-12-27,100910,9K,9000
11020,2020-11-30,87272,VIP,199000
10949,2020-11-28,49143,VIP,199000
10952,2020-11-28,86624,VIP,199000
2515,2020-12-27,101548,9K,9000
2517,2020-12-27,101007,9K,9000
10975,2020-11-28,85458,VIP,276000
10954,2020-11-28,85977,VIP,159000
10977,2020-11-28,85981,VIP,159000
2519,2020-12-27,98737,9K,9000
10980,2020-11-29,85215,VIP,199000
2521,2020-12-27,102145,9K,9000
10962,2020-11-28,41485,VIP,159000
10986,2020-11-29,49867,VIP,199000
10997,2020-11-29,87041,VIP,199000
2523,2020-12-27,104503,9K,9000
2526,2020-12-27,101846,9K,9000
10991,2020-11-29,78509,VIP,199000
10993,2020-11-29,63993,VIP,199000
2528,2020-12-27,97958,9K,9000
2530,2020-12-27,104511,9K,9000
10995,2020-11-29,85449,VIP,199000
2533,2020-12-27,101846,9K,9000
2535,2020-12-27,97958,9K,9000
2537,2020-12-27,93898,9K,9000
11000,2020-11-29,87079,VIP,159000
11002,2020-11-29,87108,VIP,199000
11021,2020-11-30,50190,VIP,199000
11008,2020-11-29,85198,VIP,199000
2541,2020-12-28,97958,9K,9000
11022,2020-11-30,84362,VIP,499000
11024,2020-11-30,85790,VIP,199000
2545,2020-12-28,96673,9K,9000
2547,2020-12-28,46578,9K,9000
11014,2020-11-29,87335,VIP,199000
11016,2020-11-30,87359,VIP,199000
2549,2020-12-28,105240,9K,9000
11031,2020-11-30,86486,VIP,159000
2553,2020-12-28,102503,9K,9000
2556,2020-12-28,98069,9K,9000
11026,2020-11-30,85587,VIP,199000
11032,2020-11-30,82762,VIP,280000
2597,2020-12-29,105926,9K,9000
11060,2020-11-30,84959,VIP,199000
2559,2020-12-28,100910,9K,9000
11029,2020-11-30,86566,VIP,159000
11033,2020-11-30,86062,VIP,420000
11041,2020-11-30,84899,VIP,199000
2561,2020-12-28,105432,9K,9000
11067,2020-11-30,87720,VIP,199000
2563,2020-12-28,105432,9K,9000
2565,2020-12-29,97958,9K,9000
2567,2020-12-29,97958,9K,9000
2569,2020-12-29,105591,9K,9000
2571,2020-12-29,105591,9K,9000
11039,2020-11-30,87336,VIP,199000
11046,2020-11-30,87538,VIP,199000
11048,2020-11-30,78518,VIP,199000
11069,2020-11-30,87535,VIP,159000
2573,2020-12-29,96342,9K,9000
11071,2020-11-30,81675,VIP,499000
11073,2020-11-30,87492,VIP,199000
2575,2020-12-29,105688,9K,9000
11077,2020-11-30,46887,VIP,199000
11093,2020-12-01,75649,VIP,599000
11088,2020-11-30,87370,VIP,199000
2579,2020-12-29,103330,9K,9000
11090,2020-12-01,87799,VIP,199000
2581,2020-12-29,105793,9K,9000
11095,2020-12-01,87837,VIP,276000
11097,2020-12-01,46889,VIP,199000
2583,2020-12-29,105795,9K,9000
11151,2020-12-01,68508,VIP,199000
2585,2020-12-29,105850,9K,9000
2587,2020-12-29,105850,9K,9000
11153,2020-12-02,88336,VIP,199000
2591,2020-12-29,103000,9K,9000
2595,2020-12-29,102024,9K,9000
11189,2020-12-03,88904,VIP,345000
11202,2020-12-03,88975,VIP,199000
11216,2020-12-03,89098,VIP,199000
2599,2020-12-29,87097,9K,9000
11235,2020-12-04,88977,VIP,199000
2601,2020-12-29,98797,9K,9000
11220,2020-12-03,86882,VIP,199000
11269,2020-12-04,84619,VIP,499000
11105,2020-12-01,48532,VIP,159000
2603,2020-12-29,106119,9K,9000
2605,2020-12-30,105731,9K,9000
11111,2020-12-01,86816,VIP,159000
2607,2020-12-30,106182,9K,9000
11107,2020-12-01,87982,VIP,199000
11120,2020-12-01,85538,VIP,199000
11109,2020-12-01,55674,VIP,199000
2609,2020-12-30,101093,9K,9000
2611,2020-12-30,106182,9K,9000
2613,2020-12-30,106182,9K,9000
2615,2020-12-30,67528,9K,9000
11123,2020-12-01,49357,VIP,199000
11133,2020-12-01,69018,VIP,199000
11128,2020-12-01,88147,VIP,199000
11142,2020-12-01,82988,VIP,599000
2617,2020-12-30,62749,9K,9000
2620,2020-12-31,100097,9K,9000
11156,2020-12-02,83993,VIP,499000
11135,2020-12-01,70171,VIP,199000
11137,2020-12-01,85400,VIP,199000
2628,2020-12-31,104513,9K,9000
11140,2020-12-01,88280,VIP,199000
